Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 02:59 EST
"Nutrient data for: 06330, Gravy, FRANCO-AMERICAN, chicken, slow roast"
Nutrient,Unit,1Value per 100 g,"0.25 cup = 59.0g",
Proximates
"Water",g,90.50,53.40
"Energy",kcal,34,20
"Protein",g,1.69,1.00
"Total lipid (fat)",g,0.85,0.50
"Carbohydrate, by difference",g,5.08,3.00
Minerals
"Sodium, Na",mg,407,240
Vitamins
"Vitamin A, IU",IU,169,100
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Cholesterol",mg,8,5
Amino Acids
Other
