Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:41 EST
"Nutrient data for: 28164, KELLOGG'S, POP-TARTS, Frosted Blueberry Muffin Toaster Pastries"
Nutrient,Unit,1Value per 100 g,"1 pastry = 50.0g",
Proximates
"Water",g,12.80,6.40
"Energy",kcal,397,198
"Protein",g,4.00,2.00
"Total lipid (fat)",g,10.90,5.45
"Carbohydrate, by difference",g,70.90,35.45
"Fiber, total dietary",g,1.1,0.6
"Sugars, total",g,27.60,13.80
Minerals
"Iron, Fe",mg,3.60,1.80
"Magnesium, Mg",mg,6,3
"Phosphorus, P",mg,45,22
"Potassium, K",mg,65,32
"Sodium, Na",mg,398,199
"Zinc, Zn",mg,0.30,0.15
Vitamins
"Thiamin",mg,0.300,0.150
"Riboflavin",mg,0.340,0.170
"Niacin",mg,4.000,2.000
"Vitamin B-6",mg,0.400,0.200
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,300,150
"Vitamin A, IU",IU,1000,500
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,3.500,1.750
"Fatty acids, total monounsaturated",g,2.400,1.200
"Fatty acids, total polyunsaturated",g,4.000,2.000
"Fatty acids, total trans",g,0.200,0.100
"Cholesterol",mg,0,0
Amino Acids
Other
