Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:16 EST
"Nutrient data for: 04002, Lard"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 12.8g","1 cup = 205.0g",
Proximates
"Water",g,0.00,0.00,0.00
"Energy",kcal,902,115,1849
"Protein",g,0.00,0.00,0.00
"Total lipid (fat)",g,100.00,12.80,205.00
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0,0
"Iron, Fe",mg,0.00,0.00,0.00
"Magnesium, Mg",mg,0,0,0
"Phosphorus, P",mg,0,0,0
"Potassium, K",mg,0,0,0
"Sodium, Na",mg,0,0,0
"Zinc, Zn",mg,0.11,0.01,0.23
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000
"Niacin",mg,0.000,0.000,0.000
"Vitamin B-6",mg,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.60,0.08,1.23
"Vitamin D (D2 + D3)",µg,2.5,0.3,5.1
"Vitamin D",IU,102,13,209
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,39.200,5.018,80.360
"Fatty acids, total monounsaturated",g,45.100,5.773,92.455
"Fatty acids, total polyunsaturated",g,11.200,1.434,22.960
"Cholesterol",mg,95,12,195
Amino Acids
Other
"Caffeine",mg,0,0,0
