Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:24 EST
"Nutrient data for: 14437, Beverages, water, bottled, non-carbonated, CALISTOGA"
Nutrient,Unit,1Value per 100 g,"1 fl oz = 29.6g","1 bottle 16.9 fl oz = 500.0g","1 bottle 24 fl oz = 710.0g",
Proximates
"Water",g,100.00,29.60,500.00,710.00
"Energy",kcal,0,0,0,0
"Protein",g,0.00,0.00,0.00,0.00
"Total lipid (fat)",g,0.00,0.00,0.00,0.00
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0,0,0
"Magnesium, Mg",mg,0,0,0,0
"Potassium, K",mg,0,0,0,0
"Sodium, Na",mg,0,0,0,0
Vitamins
Lipids
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
Amino Acids
Other
