Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:26 EST
"Nutrient data for: 11335, Peppers, sweet, green, canned, solids and liquids"
Nutrient,Unit,1Value per 100 g,"1 cup, halves = 140.0g",
Proximates
"Water",g,91.25,127.75
"Energy",kcal,18,25
"Protein",g,0.80,1.12
"Total lipid (fat)",g,0.30,0.42
"Carbohydrate, by difference",g,3.90,5.46
"Fiber, total dietary",g,1.2,1.7
Minerals
"Calcium, Ca",mg,41,57
"Iron, Fe",mg,0.80,1.12
"Magnesium, Mg",mg,11,15
"Phosphorus, P",mg,20,28
"Potassium, K",mg,146,204
"Sodium, Na",mg,1369,1917
"Zinc, Zn",mg,0.18,0.25
Vitamins
"Vitamin C, total ascorbic acid",mg,46.5,65.1
"Thiamin",mg,0.025,0.035
"Riboflavin",mg,0.030,0.042
"Niacin",mg,0.550,0.770
"Vitamin B-6",mg,0.178,0.249
"Folate, DFE",µg,16,22
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,8,11
"Vitamin A, IU",IU,155,217
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.045,0.063
"Fatty acids, total monounsaturated",g,0.020,0.028
"Fatty acids, total polyunsaturated",g,0.161,0.225
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
