Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:15 EST
"Nutrient data for: 04001, Fat, beef tallow"
Nutrient,Unit,1Value per 100 g,"1 tbsp = 12.8g","1 cup = 205.0g",
Proximates
"Water",g,0.00,0.00,0.00
"Energy",kcal,902,115,1849
"Protein",g,0.00,0.00,0.00
"Total lipid (fat)",g,100.00,12.80,205.00
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0,0
"Iron, Fe",mg,0.00,0.00,0.00
"Magnesium, Mg",mg,0,0,0
"Phosphorus, P",mg,0,0,0
"Potassium, K",mg,0,0,0
"Sodium, Na",mg,0,0,0
"Zinc, Zn",mg,0.00,0.00,0.00
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.000,0.000,0.000
"Riboflavin",mg,0.000,0.000,0.000
"Niacin",mg,0.000,0.000,0.000
"Vitamin B-6",mg,0.000,0.000,0.000
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,2.70,0.35,5.54
"Vitamin D (D2 + D3)",µg,0.7,0.1,1.4
"Vitamin D",IU,28,4,57
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,49.800,6.374,102.090
"Fatty acids, total monounsaturated",g,41.800,5.350,85.690
"Fatty acids, total polyunsaturated",g,4.000,0.512,8.200
"Cholesterol",mg,109,14,223
Amino Acids
Other
"Caffeine",mg,0,0,0
